model,direction,parameter,unit,step,v_px,region,valid_count,invalid_count,median_dlambda_dtheta,p05_dlambda_dtheta,p95_dlambda_dtheta,rmse_dlambda_dtheta
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1213.0899641190838,middle_formal,31,10,-0.0014539211861119838,-0.0018198066982222372,-0.0009701509497972438,0.0014556567298003237
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1237.9897659299154,middle_formal,31,10,-0.001455468918720726,-0.001831864665291505,-0.0009630324768750143,0.0014588024774006719
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1262.889567740747,middle_formal,31,10,-0.0014566296044904448,-0.001841420726123033,-0.0009576707213909685,0.0014613147293596
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1287.7893695515786,middle_formal,31,10,-0.0014573753901458986,-0.0018484411157260183,-0.0009540458165702148,0.001463156629000643
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1312.6891713624102,middle_formal,31,10,-0.0014576935996046814,-0.0018528974976561585,-0.0009521499748643691,0.0014643009594864135
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1337.5889731732418,middle_formal,31,10,-0.0014575693398910516,-0.0018547677314018074,-0.0009519757782072702,0.001464727669934071
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1362.4887749840734,middle_formal,31,10,-0.0014569898780791846,-0.0018540382313858572,-0.0009535220613088313,0.0014644253476539058
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1387.388576794905,middle_formal,31,10,-0.001455954418361216,-0.0018506946446450456,-0.0009567893641815317,0.0014633905266080653
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1412.2883786057366,middle_formal,31,10,-0.001454460573313554,-0.0018447351237682597,-0.0009617787384286203,0.0014616283399391842
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1437.1881804165682,middle_formal,31,10,-0.0014525207348015101,-0.0018361588445259258,-0.0009685022348548955,0.0014591519606626609
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1462.0879822273998,middle_formal,31,10,-0.0014501355849461106,-0.0018249739071052318,-0.0009769728706032765,0.0014559831919315853
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1486.9877840382314,middle_formal,30,11,-0.0014622949038312072,-0.0018123870773933959,-0.0010232858329572991,0.0014663777527693712
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1511.887585849063,middle_formal,30,11,-0.0014585536973754643,-0.0017959809923695502,-0.0010341455777052033,0.0014615243003990158
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1536.7873876598946,middle_formal,30,11,-0.0014543461475113872,-0.0017770080432910618,-0.0010466547564647044,0.001456029775951704
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1561.6871894707263,middle_formal,30,11,-0.0014497025233595195,-0.0017555021258885972,-0.0010608425526470455,0.0014499492530020003
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1586.586991281558,middle_formal,30,11,-0.0014446514455812576,-0.0017314962320824634,-0.001076735392757655,0.0014433468835016493
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1611.4867930923897,middle_formal,31,10,-0.0014508115100397845,-0.0017217724348483898,-0.0010958702603147685,0.0014473811866760862
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1636.3865949032213,middle_formal,31,10,-0.0014441482676375017,-0.0016912725868678535,-0.0011151885246363236,0.0014389744846961068
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1661.286396714053,middle_formal,31,10,-0.0014371257748280186,-0.0016582581281454623,-0.001136323760420055,0.0014302102302892195
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1686.1861985248845,middle_formal,31,10,-0.0014298026940195996,-0.0016227912453814497,-0.001159319850785323,0.0014211937020547668
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1711.086000335716,middle_formal,31,10,-0.001422223363078956,-0.0015849332442030573,-0.001184230143280729,0.0014120388902805648
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1735.9858021465477,middle_formal,31,10,-0.0014144551983008569,-0.001544756173643691,-0.0012111064506825642,0.0014028721909347891
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1760.8856039573793,middle_formal,31,10,-0.0014065622622183582,-0.0015023303490124817,-0.001240007634351059,0.0013938280606564627
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1785.785405768211,middle_formal,31,10,-0.0013986116869091347,-0.001457740268051566,-0.0012709943177924288,0.0013850552360304877
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1810.6852075790425,middle_formal,31,10,-0.0013906795288676221,-0.0014116637032657309,-0.0013041321835771669,0.0013767093373529453
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1835.5850093898741,middle_formal,31,10,-0.0013733329637943825,-0.0013834287244662846,-0.001339487170071152,0.0013689577175037613
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1860.4848112007057,middle_formal,31,10,-0.0013731896046920156,-0.0013842723376455979,-0.0013118524293531664,0.0013619767202546708
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1885.3846130115373,middle_formal,31,10,-0.0013677843639925413,-0.0014171443751820334,-0.0012595059502018557,0.0013559511787677209
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1910.284414822369,middle_formal,31,10,-0.0013607429991679965,-0.0014595982520404505,-0.0012054698004249076,0.0013510732847409525
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1935.1842166332005,middle_formal,31,10,-0.0013541469456868072,-0.0015045751240450045,-0.0011498592016323528,0.0013475412100259873
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1960.0840184440322,middle_formal,31,10,-0.0013480975553648022,-0.0015521631269166392,-0.001092786590106698,0.00134555730984206
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1984.9838202548638,middle_formal,31,10,-0.0013426983969111461,-0.0016024469005060382,-0.0010343729002215696,0.0013453263308259927
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2009.8836220656954,middle_formal,31,10,-0.0013380521295403014,-0.001655518644838594,-0.000974743954884616,0.001347051332119438
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2034.783423876527,middle_formal,31,10,-0.0013342656757231453,-0.0017114724073508114,-0.0009140253496298101,0.0013509339010980526
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2059.6832256873586,middle_formal,31,10,-0.0013314555076249235,-0.001770406470313901,-0.0008523519454683992,0.0013571689047441203
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2084.5830274981904,middle_formal,31,10,-0.0013297370173859235,-0.0018324162738281302,-0.000789861928751634,0.0013659445960806915
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2109.4828293090222,middle_formal,31,10,-0.0013292261655806215,-0.0018976066371578781,-0.0007266942247952102,0.0013774362305491584
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2134.3826311198536,middle_formal,31,10,-0.0013300530667947896,-0.001966083289062226,-0.0006629957169934642,0.00139180872255942
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2159.2824329306854,middle_formal,31,10,-0.0013323344774107682,-0.0020379510203838436,-0.0005989157614294527,0.001409208445259938
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2184.182234741517,middle_formal,31,10,-0.0013362036384023668,-0.0021133224379354942,-0.0005346026625829836,0.0014297689926010234
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2209.0820365523487,middle_formal,31,10,-0.0013417920854408294,-0.0021923087274444697,-0.00047021515570122574,0.0014536053738172247
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2233.98183836318,middle_formal,31,10,-0.00134923334371706,-0.0022750239168090047,-0.0004059120897181856,0.0014808146212608828
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2258.881640174012,middle_formal,31,10,-0.0013586617910732457,-0.0023615858708581072,-0.00034185410413556383,0.0015114807409314752
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2283.7814419848432,middle_formal,31,10,-0.001370218001284229,-0.0024521115449260833,-0.00027820470904771355,0.0015456684816871895
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2308.6812437956746,middle_formal,31,10,-0.0013840442534274189,-0.0025467229249898082,-0.00021513400838557573,0.0015834318441299985
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2333.5810456065064,middle_formal,31,10,-0.0014002812918079144,-0.002645542252821542,-0.00015281045762094436,0.001624812082346112
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2358.480847417338,middle_formal,31,10,-0.0014190801493896288,-0.0027486948113164544,-9.140615020442056e-05,0.001669841890836331
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2383.3806492281697,middle_formal,31,10,-0.001440582593659201,-0.002856305741261167,-3.1097727060114266e-05,0.0017185471851796266
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2408.2804510390015,middle_formal,31,10,-0.0014649438071501208,-0.002968502684552732,2.7940416202909546e-05,0.001770948419617661
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2433.180252849833,middle_formal,31,10,-0.0014923111280040757,-0.0030854167505367514,8.552839858566585e-05,0.0018270665709710378
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2458.0800546606647,middle_formal,31,10,-0.0015228380334519898,-0.003207175751640534,0.00014148437799121893,0.001886920327590101
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2482.979856471496,middle_formal,31,10,-0.001556679649183934,-0.0033339115645958373,0.0001956289850113535,0.001950531696050815
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2507.879658282328,middle_formal,31,10,-0.0015939921809149382,-0.0034657572314245044,0.0002477785585597303,0.002017926833198852
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2532.7794600931593,middle_formal,31,10,-0.001634929219562764,-0.0036028493752837676,0.00029774486165479175,0.002089137094547553
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2557.679261903991,middle_formal,31,10,-0.0016796516888462065,-0.0037453199865922215,0.000345344460583874,0.002164199600690469
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2582.5790637148225,middle_formal,31,10,-0.0017283177839999553,-0.0038933052621814568,0.00039039096577653254,0.002243159419251081
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2607.4788655256543,middle_formal,31,10,-0.0017810869508139149,-0.004046943473667852,0.00043269568550385884,0.002326070675739471
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2632.3786673364857,middle_formal,31,10,-0.001838117384522775,-0.004206367492542995,0.00047207066700138967,0.002412993391172411
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2657.2784691473175,middle_formal,31,10,-0.0018995727373294358,-0.0043717168694001884,0.0005083263658889337,0.0025039990206471062
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2682.178270958149,middle_formal,31,10,-0.001965611261312006,-0.004543130131651196,0.0005412751420408313,0.002599166873246523
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2707.0780727689807,bottom_formal_edge,30,11,-0.0019389966325888963,-0.004527628809114503,0.0005803346624588807,0.00258508867780117
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,2731.977874579812,bottom_formal_edge,30,11,-0.002010832673704499,-0.004703672308892237,0.0006064678757411451,0.0026842774636918376
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,241.99769349665084,top_formal_edge,31,10,-7.77304194343742e-05,-0.001193992886783235,0.0011062924727411882,0.0007644603755446076
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,266.8974953074825,top_formal_edge,31,10,-5.78428966946376e-05,-0.0011072588961269503,0.0010639902825460013,0.0007204117725995309
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,291.7972971183141,top_formal_edge,31,10,-4.015424792669364e-05,-0.0010238599941203574,0.0010204588534179493,0.0006776068568735387
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,316.6970989291457,middle_formal,31,10,-2.4565508738305653e-05,-0.0009437148662527761,0.000975806528913381,0.0006359700185261829
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,341.5969007399773,middle_formal,31,10,-1.098294433177216e-05,-0.0008667387874083943,0.00093014540425429,0.0005954314620016261
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,366.4967025508089,middle_formal,31,10,6.88089585310081e-07,-0.0007928546779112366,0.00088358257244181,0.0005559278625634826
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,391.3965043616405,middle_formal,31,10,1.0539281447563553e-05,-0.0007219807400815625,0.0008362290770946856,0.0005174023163143036
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,416.29630617247216,middle_formal,31,10,1.8668288248591125e-05,-0.0006540385015796346,0.0007881896522121679,0.0004798031232071153
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,441.19610798330376,middle_formal,31,10,2.5163785721815657e-05,-0.0005889455394481047,0.0007395756256300956,0.0004430857922126635
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,466.09590979413537,middle_formal,31,10,3.011666649399558e-05,-0.0005266295204364724,0.0006904878091518185,0.00040721228580417606
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,490.995711604967,middle_formal,31,10,3.362129064043984e-05,-0.0004670096700465365,0.0006410337221041118,0.00037215008321973397
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,515.8955134157986,middle_formal,31,10,3.5763889627560275e-05,-0.00041001248973771,0.0005913183542816114,0.0003378740960210829
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,540.7953152266302,middle_formal,31,10,3.663109282570076e-05,-0.00035556178090700996,0.0005414403858594596,0.0003043664809665205
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,565.6951170374618,middle_formal,31,10,3.631134859460872e-05,-0.00030358418712239654,0.0004915060003440885,0.00027161721007608173
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,590.5949188482934,middle_formal,31,10,3.4892309486167505e-05,-0.00025400464664926403,0.00044161203049952746,0.00023962604250405263
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,615.494720659125,middle_formal,31,10,3.2456000553793274e-05,-0.0002067564821572887,0.0003918575544048508,0.0002084055609952083
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,640.3945224699567,middle_formal,31,10,2.9087630082358373e-05,-0.00016176662143152498,0.0003423418775128084,0.00017798790754294593
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,665.2943242807883,middle_formal,30,11,3.27477778228058e-05,-0.0001132163106376538,0.0002943681067790748,0.00014910618702574003
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,690.1941260916199,middle_formal,30,11,2.6108267547897412e-05,-7.58365104047698e-05,0.0002454515311001159,0.00012096557925633717
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,715.0939279024516,middle_formal,30,11,1.8822845504473662e-05,-4.0223136466011056e-05,0.0001970583014099247,9.38795119039077e-05
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,739.9937297132832,middle_formal,30,11,1.0968648211928667e-05,-1.501874464793218e-05,0.00014928021982996137,6.835660445186038e-05
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,764.8935315241148,middle_formal,30,11,1.653486947361671e-05,-4.007665665994864e-06,0.00010220342971933857,4.591477980524266e-05
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,789.7933333349464,middle_formal,31,10,1.5371085737569956e-05,-5.905434363739914e-06,6.976830491112196e-05,3.4513769222914064e-05
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,814.693135145778,middle_formal,31,10,1.3740759641223121e-06,-1.9578834553612978e-05,8.23885386580514e-05,3.5764567571887e-05
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,839.5929369566096,middle_formal,31,10,-2.3100255930330604e-05,-4.3948460870524286e-05,0.00010884863854698779,5.2575408199206625e-05
M_diag_fullfit,weak_svd_direction,theta_weak,normalized displacement,0.001,864.4927387674412,middle_formal,31,10,-3.8183316064532846e-05,-7.802944423929148e-05,0.00013372789453569567,7.437005642707926e-05
