split,bin_width_px,v_start,v_end,v_center,unique_frame_count,bootstrap_reps,bootstrap_seed,slope_p05,slope_p50,slope_p95,slope_interval_width,slope_relative_interval,resampling_unit
validation,30,2190,2220,2205,3,500,20260814,0.274572790617,0.297828141302,0.303076207291,0.0285034166746,0.0957042425542,frame
validation,30,2220,2250,2235,3,500,20260814,0.276100288195,0.297714090482,0.302592367991,0.0264920797961,0.0889849712964,frame
validation,30,2250,2280,2265,3,500,20260814,0.274479292678,0.298072561551,0.303477395898,0.02899810322,0.0972853826907,frame
validation,30,2280,2310,2295,3,500,20260814,0.28008654316,0.298873781648,0.303086288051,0.0229997448911,0.0769547089888,frame
validation,60,300,360,330,3,500,20260814,0.293076888528,0.300202338331,0.316061911873,0.022985023345,0.0765651042985,frame
validation,60,360,420,390,3,500,20260814,0.295252696074,0.301422473189,0.31566528472,0.0204125886457,0.0677208584673,frame
validation,60,420,480,450,3,500,20260814,0.294829896947,0.300130490251,0.314626385351,0.019796488404,0.0659596043953,frame
validation,60,480,540,510,4,500,20260814,0.293696555378,0.300451359616,0.317035113077,0.0233385576991,0.0776783228036,frame
validation,60,540,600,570,4,500,20260814,0.294863355731,0.300239598449,0.316456506294,0.0215931505631,0.0719197290253,frame
validation,60,600,660,630,4,500,20260814,0.29495217749,0.30001077261,0.315728395614,0.0207762181239,0.0692515736791,frame
validation,60,660,720,690,4,500,20260814,0.295316452086,0.300220644566,0.306952406584,0.0116359544982,0.0387580091801,frame
validation,60,720,780,750,4,500,20260814,0.295132715697,0.299516499687,0.314883241285,0.0197505255879,0.065941360855,frame
validation,60,780,840,810,5,500,20260814,0.282790614513,0.299766807788,0.305867194022,0.0230765795084,0.076981770192,frame
validation,60,840,900,870,4,500,20260814,0.280597222012,0.300338158616,0.31920876558,0.0386115435687,0.128560232728,frame
validation,60,900,960,930,5,500,20260814,0.286541767188,0.298130930183,0.308853885777,0.0223121185893,0.0748399992432,frame
validation,60,960,1020,990,6,500,20260814,0.295323639026,0.299511682605,0.304045737484,0.0087220984577,0.0291210625971,frame
validation,60,1020,1080,1050,6,500,20260814,0.295852485846,0.298745706515,0.302876610482,0.00702412463577,0.0235120521654,frame
validation,60,1080,1140,1110,6,500,20260814,0.292324483259,0.298724280556,0.303795813362,0.0114713301028,0.0384010636212,frame
validation,60,1140,1200,1170,6,500,20260814,0.286152069547,0.298980183885,0.304049172726,0.0178971031795,0.0598604996055,frame
validation,60,1200,1260,1230,6,500,20260814,0.295985675813,0.298693820222,0.304053626558,0.00806795074571,0.0270107722339,frame
validation,60,1260,1320,1290,6,500,20260814,0.288217147206,0.299020290482,0.303913348922,0.0156962017161,0.0524920957398,frame
validation,60,1320,1380,1350,6,500,20260814,0.293588542016,0.298921096721,0.303514060925,0.00992551890896,0.033204477763,frame
validation,60,1380,1440,1410,6,500,20260814,0.287676878492,0.298863904428,0.303028846246,0.0153519677544,0.051367754777,frame
validation,60,1440,1500,1470,6,500,20260814,0.291964681313,0.299591746116,0.302636653909,0.0106719725964,0.03562171767,frame
validation,60,1500,1560,1530,5,500,20260814,0.281634593143,0.300146421928,0.310650131987,0.0290155388435,0.096671280161,frame
validation,60,1560,1620,1590,6,500,20260814,0.29576184886,0.298270782467,0.303007649007,0.00724580014647,0.0242926916493,frame
validation,60,1620,1680,1650,6,500,20260814,0.296154703589,0.298697694967,0.303031390158,0.00687668656886,0.0230222284428,frame
validation,60,1680,1740,1710,6,500,20260814,0.296627591074,0.298503629266,0.306936248149,0.0103086570755,0.0345344446929,frame
validation,60,1740,1800,1770,6,500,20260814,0.296115594755,0.298555096505,0.321960668549,0.0258450737931,0.0865671833966,frame
validation,60,1800,1860,1830,4,500,20260814,0.279100033539,0.29811267683,0.304730006827,0.0256299732878,0.0859741140843,frame
validation,60,1860,1920,1890,4,500,20260814,0.282872012836,0.29827400704,0.327175347773,0.0443033349374,0.148532335677,frame
validation,60,1920,1980,1950,3,500,20260814,0.283202959947,0.299247202378,0.303077437149,0.0198744772018,0.0664149139703,frame
validation,60,1980,2040,2010,3,500,20260814,0.282545888651,0.298862612674,0.302773142484,0.0202272538324,0.0676807769677,frame
validation,60,2040,2100,2070,4,500,20260814,0.274875924839,0.298453105639,0.353800396217,0.0789244713779,0.264445133546,frame
validation,60,2100,2160,2130,4,500,20260814,0.275691110122,0.298278397309,0.356237450585,0.0805463404633,0.270037458931,frame
validation,60,2160,2220,2190,3,500,20260814,0.275791567389,0.298008743076,0.302980252917,0.0271886855281,0.0912345230124,frame
validation,60,2220,2280,2250,3,500,20260814,0.274733399985,0.297602399481,0.302805530123,0.0280721301387,0.0943276337409,frame
validation,60,2280,2340,2310,3,500,20260814,0.280464211286,0.298971169387,0.303114399586,0.0226501883,0.0757604432109,frame
validation,100,300,400,350,3,500,20260814,0.293477573615,0.300336491876,0.315772981969,0.0222954083546,0.0742347631998,frame
validation,100,400,500,450,4,500,20260814,0.294282130224,0.299135226591,0.313960916182,0.0196787859584,0.0657855852775,frame
validation,100,500,600,550,4,500,20260814,0.294248253646,0.300312608244,0.316350150692,0.0221018970455,0.0735963007838,frame
validation,100,600,700,650,4,500,20260814,0.294919756737,0.300222416598,0.316232549645,0.0213127929078,0.0709900118361,frame
validation,100,700,800,750,4,500,20260814,0.291310281844,0.299381619812,0.305605047958,0.014294766113,0.0477476410276,frame
validation,100,800,900,850,5,500,20260814,0.279579988628,0.297960957775,0.304306576238,0.0247265876099,0.08298599855,frame
validation,100,900,1000,950,5,500,20260814,0.277312890735,0.299604791537,0.307395711877,0.0300828211417,0.100408344564,frame
validation,100,1000,1100,1050,6,500,20260814,0.295870419366,0.298707432682,0.304334534756,0.0084641153905,0.0283358044174,frame
validation,100,1100,1200,1150,6,500,20260814,0.287759053745,0.298823433226,0.303643200594,0.0158841468487,0.0531556266431,frame
validation,100,1200,1300,1250,6,500,20260814,0.288748094588,0.299175105278,0.303496919816,0.0147488252278,0.0492983037946,frame
validation,100,1300,1400,1350,6,500,20260814,0.296838068781,0.298924538994,0.303605238664,0.00676716988304,0.0226383886242,frame
validation,100,1400,1500,1450,6,500,20260814,0.285456176039,0.299114074974,0.303164685847,0.0177085098084,0.0592031980104,frame
validation,100,1500,1600,1550,5,500,20260814,0.281967694333,0.299077084549,0.312935618066,0.0309679237334,0.103544956579,frame
validation,100,1600,1700,1650,6,500,20260814,0.295994953146,0.298571824531,0.303014661335,0.0070197081889,0.0235109531849,frame
validation,100,1700,1800,1750,6,500,20260814,0.296366878901,0.298748200685,0.316929203864,0.0205623249634,0.0688282805261,frame
validation,100,1800,1900,1850,4,500,20260814,0.280122848571,0.298128047172,0.301821864409,0.0216990158383,0.0727842148505,frame
validation,100,1900,2000,1950,4,500,20260814,0.281299430751,0.29899820661,0.302771806054,0.0214723753035,0.0718143949657,frame
validation,100,2000,2100,2050,4,500,20260814,0.282538071854,0.298460126074,0.303066297777,0.0205282259225,0.0687804638848,frame
validation,100,2100,2200,2150,4,500,20260814,0.274754091129,0.298569555985,0.303083851248,0.0283297601186,0.0948849591349,frame
validation,100,2200,2300,2250,3,500,20260814,0.275256325765,0.297593461762,0.302646997487,0.0273906717218,0.092040569573,frame
